Season,League,Club,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place
2014,a001,Werder Bremen,8,Clemens Fritz,GER,D,1.83,81,07-12-80,Erfurt
2014,a001,Werder Bremen,9,Franco Di Santo,ARG,F,1.94,78,07-04-89,Mendoza
2014,a001,Werder Bremen,10,Mehmet Ekici,GER,M,1.8,70,25-03-90,Munich
2014,a001,Werder Bremen,11,Eljero Elia,NED,F,1.76,70,13-02-87,Voorburg
2014,a001,Werder Bremen,13,Lukas Schmitz,GER,M,1.84,80,13-10-88,Hattingen
2014,a001,Werder Bremen,14,Aaron Hunt,GER,F,1.83,73,04-09-86,Goslar
2014,a001,Werder Bremen,15,Sebastian Prödl,AUT,D,1.94,85,21-06-87,Graz
2014,a001,Werder Bremen,16,Zlatko Junuzović,AUT,M,1.72,69,26-09-87,Loznica
2014,a001,Werder Bremen,17,Aleksandar Ignjovski,SRB,M,1.75,69,27-01-91,Belgrade
2014,a001,Werder Bremen,18,Felix Kroos,GER,F,1.84,74,12-03-91,Greifswald
2014,a001,Werder Bremen,19,Torben Rehfeldt,GER,D,1.93,80,07-08-93,Kisdorf
2014,a001,Werder Bremen,20,Raphael Wolf,GER,G,1.9,86,06-06-88,Munich
2014,a001,Werder Bremen,22,Melvyn Lorenzen,GER,F,1.88,86,26-11-94,London
2014,a001,Werder Bremen,23,Theodor Gebre Selassie,CZE,D,1.82,70,24-12-86,Třebíč
2014,a001,Werder Bremen,24,Nils Petersen,GER,F,1.86,80,06-12-88,Wernigerode
2014,a001,Werder Bremen,25,Luca Zander,GER,D,1.83,68,09-08-95,Weyhe
2014,a001,Werder Bremen,26,Davie Selke,GER,F,1.92,75,20-01-95,Schorndorf
2014,a001,Werder Bremen,28,Levent Ayçiçek,GER,M,1.69,60,12-02-94,Nienburg
2014,a001,Werder Bremen,29,Cimo Röcker,GER,D,1.86,81,21-01-94,Schneverdingen
2014,a001,Werder Bremen,30,Richard Strebinger,AUT,G,1.93,83,14-02-93,Wiener Neustadt
2014,a001,Werder Bremen,31,Predrag Stevanović,SRB,M,1.78,62,09-03-91,Essen
2014,a001,Werder Bremen,32,Özkan Yildirim,GER,M,1.67,58,10-04-93,Sulingen
2014,a001,Werder Bremen,33,Martin Kobylański,POL,F,1.79,73,08-03-94,Berlin
2014,a001,Werder Bremen,34,Aleksandar Stevanović,SRB,M,1.75,65,16-02-92,Essen
2014,a001,Werder Bremen,38,Julian von Haacke,GER,M,1.81,70,14-02-94,Bremen
2014,a001,Werder Bremen,44,Philipp Bargfrede,GER,M,1.74,71,03-03-89,Zeven
2014,a001,Werder Bremen,41,Niclas Füllkrug,GER,F,1.88,78,09-02-93,Hannover
2014,a001,Werder Bremen,7,Marko Arnautović,AUT,F,1.92,83,19-04-89,Vienna
2014,a001,Werder Bremen,26,Florian Hartherz,GER,D,1.89,82,29-05-93,Offenbach
2014,a001,Werder Bremen,27,Johannes Wurtz,GER,F,1.83,70,19-06-92,Saarbrücken
2014,a001,Werder Bremen,19,Joseph Akpala,NGA,F,1.85,78,24-08-86,Jos
2014,a001,Werder Bremen,25,Tom Trybull,GER,M,1.81,72,09-03-93,Berlin
2014,a001,Werder Bremen,4,Mateo Pavlović,CRO,D,1.96,88,09-06-90,Mostar
2014,a001,VfL Wolfsburg,1,Diego Benaglio,SUI,G,1.93,83,08-09-83,Zürich
2014,a001,VfL Wolfsburg,2,Patrick Ochs,GER,D,1.79,71,14-05-84,Frankfurt am Main
2014,a001,VfL Wolfsburg,4,Marcel Schäfer,GER,D,1.82,76,07-06-84,Aschaffenburg
2014,a001,VfL Wolfsburg,5,Timm Klose,SUI,D,1.93,87,09-05-88,Frankfurt am Main
2014,a001,VfL Wolfsburg,6,Slobodan Medojević,SRB,M,1.75,70,20-10-90,Novi Sad
2014,a001,VfL Wolfsburg,7,Daniel Caligiuri,GER,M,1.82,79,15-01-88,Villingen-Schwenningen
2014,a001,VfL Wolfsburg,8,Vierinha,POR,M,1.73,73,24-01-86,Guimarães
2014,a001,VfL Wolfsburg,9,Ivan Perišić,CRO,M,1.8,74,02-02-89,Split
2014,a001,VfL Wolfsburg,11,Ivica Olić,CRO,F,1.81,85,14-09-79,Davor
2014,a001,VfL Wolfsburg,12,Bas Dost,NED,F,1.92,78,31-05-89,Deventer
2014,a001,VfL Wolfsburg,14,Kevin De Bruyne,BEL,M,1.8,68,28-06-91,Drongen
2014,a001,VfL Wolfsburg,15,Christian Träsch,GER,D,1.8,73,01-09-87,Ingolstadt
2014,a001,VfL Wolfsburg,19,Junior Malanda,BEL,D,1.81,90,28-08-94,Brussels
2014,a001,VfL Wolfsburg,20,Max Grün,GER,G,1.91,85,05-04-87,Karlstadt am Main
2014,a001,VfL Wolfsburg,21,Patrick Drewes,GER,G,1.94,86,04-02-93,Delmenhorst
2014,a001,VfL Wolfsburg,22,Luiz Gustavo,BRA,M,1.87,82,23-07-87,Pindamonhangaba
2014,a001,VfL Wolfsburg,24,Kevin Scheidhauer,GER,F,1.9,89,13-02-92,Deggendorf
2014,a001,VfL Wolfsburg,25,Naldo,BRA,D,1.98,89,10-09-82,Londrina
2014,a001,VfL Wolfsburg,26,Felipe Lopes,BRA,D,1.89,76,07-08-87,São Paulo
2014,a001,VfL Wolfsburg,27,Maximilian Arnold,GER,M,1.83,78,27-05-94,Riesa
2014,a001,VfL Wolfsburg,29,Jan Polak,CZE,M,1.81,77,14-03-81,Brno
2014,a001,VfL Wolfsburg,30,Stefan Kutschke,GER,F,1.94,89,03-11-88,Dresden
2014,a001,VfL Wolfsburg,31,Robin Knoche,GER,D,1.72,67,22-05-92,Braunschweig
2014,a001,VfL Wolfsburg,32,Willi Evseev,GER,M,1.76,70,14-02-92,Temirtau
2014,a001,VfL Wolfsburg,34,Ricardo Rodríguez,SUI,D,1.8,72,25-08-92,Zürich
2014,a001,VfL Wolfsburg,37,Moritz Sprenger,GER,D,1.9,85,22-02-95,Magdeburg
2014,a001,VfL Wolfsburg,39,Paul Seguin,GER,M,1.86,79,29-03-95,Magdeburg
2014,a001,VfL Wolfsburg,17,Giovanni Sio,CIV,F,1.8,72,31-03-89,Nantes
2014,a001,VfL Wolfsburg,14,Tolga Ciğerci,GER,M,1.85,75,23-03-92,Nordenham
2014,a001,VfL Wolfsburg,13,Makoto Hasebe,JPN,M,1.77,65,18-01-84,Shizuoka
2014,a001,VfL Wolfsburg,33,Patrick Helmes,GER,F,1.82,70,01-03-84,Cologne
2014,a001,VfL Wolfsburg,37,Ferhan Hasani,MKD,M,1.88,80,18-06-90,Tetovo
2014,a001,VfL Wolfsburg,18,Koo Ja-Cheol,KOR,M,1.83,75,27-02-89,Chungju
2014,a001,VfL Wolfsburg,10,Diego,BRA,M,1.74,76,28-02-85,Ribeirão Preto
