Season,League,Club,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place
2010,a003,Valladolid,32,Raúl Navas,ESP,D,1.78,77,11-06-88,Seville
2010,a003,Valladolid,33,Keko,ESP,M,1.77,72,28-12-91,Madrid
2010,a003,Valladolid,15,Bartholomew Ogbeche,NGA,F,1.77,78,01-10-84,Ogija
2010,a003,Valladolid,12,Asier,ESP,M,1.79,69,28-03-87,Segovia
2010,a003,Villarreal,1,Xavi Oliva,ESP,G,1.88,86,29-05-76,L'Hospitalet de Llobregat
2010,a003,Villarreal,2,Gonzalo Rodríguez,ARG,D,1.82,79,10-04-84,Buenos Aires
2010,a003,Villarreal,4,Diego Godín,URU,D,1.85,73,16-02-86,Rosario
2010,a003,Villarreal,5,Joan Capdevila,ESP,D,1.82,78,03-02-78,Tarrega
2010,a003,Villarreal,7,Robert Pirès,FRA,M,1.87,80,29-10-73,Reims
2010,a003,Villarreal,8,Santi Cazorla,ESP,M,1.68,66,13-12-84,Lugo de Llanera
2010,a003,Villarreal,9,Joseba Llorente,ESP,F,1.84,72,24-11-79,Hondarribia
2010,a003,Villarreal,10,Cani,ESP,M,1.8,75,03-08-81,Zaragoza
2010,a003,Villarreal,11,Ariel Ibagaza,ARG,M,1.66,65,27-10-76,Buenos Aires
2010,a003,Villarreal,12,Nilmar,BRA,F,1.8,70,14-07-84,Bandeirantes
2010,a003,Villarreal,13,Diego López,ESP,G,1.96,88,03-11-81,Paradela
2010,a003,Villarreal,14,David Fuster,ESP,M,1.78,71,03-02-82,Oliva
2010,a003,Villarreal,17,Javi Venta,ESP,D,1.8,74,13-12-75,Oviedo
2010,a003,Villarreal,18,Ángel,ESP,D,1.81,71,10-03-81,Santa Lucia de Tirajana
2010,a003,Villarreal,19,Marcos Senna,ESP,M,1.77,76,17-07-76,São Paulo
2010,a003,Villarreal,20,Iván Marcano,ESP,D,1.77,77,23-06-87,Santander
2010,a003,Villarreal,21,Bruno,ESP,M,1.79,70,12-06-84,Artana
2010,a003,Villarreal,22,Giuseppe Rossi,ITA,F,1.73,73,01-02-87,Clifton
2010,a003,Villarreal,24,Damián Escudero,ARG,M,1.76,74,20-04-87,Rosario
2010,a003,Villarreal,26,Juan Carlos,ESP,G,1.8,78,27-07-87,Calvià
2010,a003,Villarreal,28,Marco Rubén,ARG,F,1.79,72,26-10-86,Capitán Bermúdez
2010,a003,Villarreal,29,Vicente Flor,ESP,G,1.83,77,05-11-87,Valencia
2010,a003,Villarreal,30,Marcos Gullón,ESP,M,1.85,79,20-02-89,Madrid
2010,a003,Villarreal,31,Javier Matilla,ESP,M,1.76,72,01-01-88,Ciudad Real
2010,a003,Villarreal,32,Kiko,ESP,D,1.89,83,21-08-88,Málaga
2010,a003,Villarreal,33,Mario,ESP,D,1.75,70,24-11-90,Novelda
2010,a003,Villarreal,34,Joan Oriol,ESP,D,1.75,69,05-11-86,Cambrils
2010,a003,Villarreal,39,Hernán Pérez,PAR,M,1.77,68,25-02-89,Fernando de la Mora
2010,a003,Villarreal,41,Mateo Musacchio,ARG,D,1.79,72,26-08-90,Rosario
2010,a003,Villarreal,43,Jefferson Montero,ECU,F,1.7,70,01-09-89,Babahoyo
2010,a003,Villarreal,44,José Catalá,ESP,D,1.75,72,31-12-84,Villajoyosa
2010,a003,Villarreal,15,Fabricio Fuentes,ARG,D,1.82,81,13-10-76,Río Cuarto
2010,a003,Villarreal,23,Jonathan Pereira,ESP,F,1.66,61,12-05-87,Vigo
2010,a003,Villarreal,27,Edu,ESP,D,1.81,76,02-10-81,Vinaròs
2010,a003,Villarreal,6,Sebastián Eguren,URU,M,1.86,84,08-01-81,Montevideo
2010,a003,Xerez,1,Chema,ESP,G,1.87,85,25-04-80,Orihuela
2010,a003,Xerez,2,Juan Luis Redondo,ESP,D,1.77,72,17-01-77,Seville
2010,a003,Xerez,3,Jesús Mendoza,ESP,D,1.75,71,23-02-77,Jerez de la Frontera
2010,a003,Xerez,4,Alex Bergantiños,ESP,M,1.77,71,07-06-85,La Coruña
2010,a003,Xerez,5,Leandro Gioda,ARG,D,1.92,87,01-10-84,Pérez
2010,a003,Xerez,6,Vicente Moreno,ESP,M,1.88,77,26-10-74,Massanasa
2010,a003,Xerez,7,Francis,ESP,M,1.79,70,17-12-81,Barbate
2010,a003,Xerez,8,Antoñito,ESP,F,1.76,75,02-02-78,Seville
2010,a003,Xerez,9,Mario Bermejo,ESP,F,1.8,78,07-10-78,Santander
2010,a003,Xerez,10,Emilio José Viqueira,ESP,M,1.85,71,20-09-74,Santiago de Compostela
2010,a003,Xerez,11,Momo,ESP,M,1.82,74,15-07-82,Las Palmas
2010,a003,Xerez,12,Nicolás Vigneri,URU,F,1.78,63,06-07-83,Montevideo
2010,a003,Xerez,13,Renan,BRA,G,1.86,86,24-01-85,Viamao
2010,a003,Xerez,14,Víctor Sánchez,ESP,D,1.74,73,08-09-87,Terrassa
2010,a003,Xerez,15,Fabián Orellana,CHI,F,1.69,68,27-01-86,Santiago
2010,a003,Xerez,16,Emiliano Armenteros,ARG,M,1.79,77,18-01-86,Luis Guillón
2010,a003,Xerez,17,Michel,ESP,F,1.9,87,03-08-77,Madrid
2010,a003,Xerez,18,David Prieto,ESP,D,1.85,80,02-01-83,Seville
2010,a003,Xerez,19,Carlos Calvo,ESP,M,1.75,71,18-09-85,Madrid
2010,a003,Xerez,20,Abel,ESP,M,1.83,73,20-02-82,Málaga
2010,a003,Xerez,21,Matías Alustiza,ARG,F,1.62,60,31-05-84,Azul
2010,a003,Xerez,22,José Manuel Casado,ESP,D,1.73,75,09-08-86,Sevilla
2010,a003,Xerez,23,Aythami,ESP,D,1.85,80,02-04-86,Maspalomas
2010,a003,Xerez,24,Sidi Yaya Keita,MLI,M,1.77,73,20-03-85,Bamako
2010,a003,Xerez,26,Juanito Rosillo,ESP,F,1.73,70,10-04-88,Jerez de la Frontera
2010,a003,Xerez,27,Joaqui,ESP,D,1.78,74,31-05-91,Chipiona
2010,a003,Xerez,28,Borja Perea,ESP,D,1.86,80,11-03-89,Jerez de la Frontera
2010,a003,Xerez,30,Toni,ESP,G,1.9,74,15-02-88,Jerez de la Frontera
2010,a003,Xerez,21,Giancarlo Maldonado,VEN,F,1.73,69,29-06-82,Caracas
2010,a003,Zaragoza,1,Roberto,ESP,G,1.88,82,10-02-86,Madrid
2010,a003,Zaragoza,2,Carlos Diogo,URU,D,1.86,79,18-07-83,Montevideo
2010,a003,Zaragoza,3,Javier Paredes,ESP,D,1.75,74,05-07-82,Oviedo
2010,a003,Zaragoza,4,Matteo Contini,ITA,D,1.82,76,16-04-80,Gemonio
2010,a003,Zaragoza,5,Pablo Amo,ESP,D,1.86,76,15-01-78,Madrid
2010,a003,Zaragoza,6,Raúl Goni,ESP,D,1.84,72,12-10-88,Zaragoza
2010,a003,Zaragoza,7,Jorge López,ESP,M,1.84,79,19-09-78,Logroño
2010,a003,Zaragoza,8,Ander Herrera,ESP,M,1.81,68,14-08-89,Bilbao
2010,a003,Zaragoza,9,Ikechukwu Uche,NGA,F,1.71,74,05-01-84,Aba
2010,a003,Zaragoza,10,Adrián Colunga,ESP,F,1.72,70,17-11-84,Oviedo
2010,a003,Zaragoza,11,Jermaine Pennant,ENG,M,1.73,64,15-01-83,Nottingham
2010,a003,Zaragoza,12,Edmilson,BRA,D,1.86,75,10-07-76,Taguaritinga
2010,a003,Zaragoza,13,Juan Pablo Carrizo,ARG,G,1.87,87,06-05-84,Villa Constitución
2010,a003,Zaragoza,14,Gabi,ESP,M,1.79,68,10-07-83,Madrid
2010,a003,Zaragoza,15,Paco Pavón,ESP,D,1.88,83,09-01-80,Madrid
2010,a003,Zaragoza,16,Abel Aguilar,COL,M,1.85,82,06-01-85,Santa Fe de Bogota
2010,a003,Zaragoza,17,Ángel Lafita,ESP,M,1.88,75,07-08-84,Zaragoza
2010,a003,Zaragoza,18,Eliseu,POR,F,1.75,75,01-10-83,Acoras
2010,a003,Zaragoza,19,Javier Arizmendi,ESP,F,1.89,76,03-03-84,Madrid
2010,a003,Zaragoza,20,Marko Babić,CRO,M,1.86,72,21-01-81,Osijek
2010,a003,Zaragoza,21,Jiří Jarošík,CZE,M,1.95,89,27-10-77,Ústí Nad Labem
2010,a003,Zaragoza,22,Rubén Martín Pulido,ESP,D,1.89,80,02-02-79,Madrid
2010,a003,Zaragoza,23,Leonardo Ponzio,ARG,M,1.78,75,29-01-82,Las Rojas
2010,a003,Zaragoza,24,Ivan Obradović,SRB,D,1.81,74,25-07-88,Belgrade
2010,a003,Zaragoza,25,Humberto Suazo,CHI,F,1.72,79,10-05-81,San Antonio
2010,a003,Zaragoza,26,Víctor Laguardia,ESP,D,1.85,75,05-11-89,Zaragoza
2010,a003,Zaragoza,27,Kevin Lacruz,ESP,M,1.75,64,13-02-92,Zaragoza
2010,a003,Zaragoza,28,Javier Borque,ESP,D,,,02-06-89,Zaragoza
2010,a003,Zaragoza,30,Diego García,ESP,G,1.9,79,13-01-90,
2010,a003,Zaragoza,34,Mickaël Gaffoor,FRA,M,1.84,78,21-01-87,Sens
2010,a003,Zaragoza,36,José Ruíz,ESP,D,1.77,75,26-03-90,Valencia
2010,a003,Zaragoza,38,Álex Sánchez,ESP,F,1.8,74,06-06-89,Zaragoza
2010,a003,Zaragoza,40,Pablo Alcolea,ESP,G,1.84,78,23-03-89,Zaragoza
2010,a003,Zaragoza,17,Antonio Hidalgo,ESP,M,1.83,74,06-02-79,Granollers
2010,a003,Zaragoza,21,Ewerthon,BRA,F,1.73,63,10-06-81,São Paulo
2010,a003,Zaragoza,1,Javier López Vallejo,ESP,G,1.85,77,22-09-75,Pamplona
2010,a003,Zaragoza,12,Franck Songo'o,CMR,M,1.78,73,14-05-87,Yaoundé
2010,a003,Zaragoza,4,Roberto Ayala,ARG,D,1.77,75,14-04-73,Paraná
2010,a003,Zaragoza,10,Braulio,ESP,F,1.77,78,18-09-85,Puerto Rosario
