Season,League,Club,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place
2013,a002,Sunderland,4,Alfred N'Diaye,FRA,M,1.87,87,06-03-90,Paris
2013,a002,Sunderland,5,Wes Brown,ENG,D,1.85,75,13-10-79,Manchester
2013,a002,Sunderland,6,Lee Cattermole,ENG,M,1.78,76,21-03-88,Stockton-on-Tees
2013,a002,Sunderland,7,Sebastian Larsson,SWE,M,1.78,70,06-06-85,Eskiltuna
2013,a002,Sunderland,8,Craig Gardner,ENG,M,1.78,71,25-11-86,Solihull
2013,a002,Sunderland,9,Danny Graham,ENG,F,1.83,87,12-08-85,Gateshead
2013,a002,Sunderland,10,Connor Wickham,ENG,F,1.91,73,31-03-93,Hereford
2013,a002,Sunderland,12,Matthew Kilgallon,ENG,D,1.88,81,08-01-84,York
2013,a002,Sunderland,13,Jordan Pickford,ENG,G,1.85,77,07-03-94,Washington
2013,a002,Sunderland,14,Jack Colback,ENG,M,1.76,70,24-10-89,Killingworth
2013,a002,Sunderland,15,David Vaughan,WAL,M,1.7,66,18-02-83,Rhuddlan
2013,a002,Sunderland,16,John O'Shea,IRL,D,1.9,75,30-04-81,Waterford
2013,a002,Sunderland,18,Kader Mangane,SEN,D,1.93,87,23-03-83,Thiès
2013,a002,Sunderland,19,Titus Bramble,ENG,D,1.85,87,21-07-81,Ipswich
2013,a002,Sunderland,20,Keiren Westwood,IRL,G,1.88,86,23-10-84,Manchester
2013,a002,Sunderland,21,Adam Johnson,ENG,M,1.75,62,14-07-87,Sunderland
2013,a002,Sunderland,22,Simon Mignolet,BEL,G,1.93,87,06-03-88,Sint-Truiden
2013,a002,Sunderland,23,James McClean,IRL,M,1.8,70,22-04-89,Derry
2013,a002,Sunderland,24,Carlos Cuéllar,ESP,D,1.9,84,23-08-81,Madrid
2013,a002,Sunderland,26,Steven Fletcher,SCO,F,1.85,76,26-03-87,Shrewsbury
2013,a002,Sunderland,28,Stéphane Sessegnon,BEN,M,1.72,72,01-06-84,Allahe
2013,a002,Sunderland,29,Liam Marrs,ENG,D,1.75,72,15-12-92,Cramlington
2013,a002,Sunderland,30,Mikaël Mandron,SCO,F,1.91,82,11-10-94,Boulogne-sur-Mer
2013,a002,Sunderland,32,Jordan Laidler,ENG,F,1.78,76,13-10-93,North Shields
2013,a002,Sunderland,33,Ryan Noble,ENG,F,1.83,69,06-11-91,Sunderland
2013,a002,Sunderland,34,Billy Knott,ENG,M,1.73,71,28-11-92,Canvey Island
2013,a002,Sunderland,35,David Ferguson,ENG,D,1.78,76,07-06-94,Sunderland
2013,a002,Sunderland,36,Scott Harrison,ENG,D,1.83,78,03-09-93,Middlesbrough
2013,a002,Sunderland,37,Adam Mitchell,IRL,F,,,02-12-94,
2013,a002,Sunderland,42,John Egan,IRL,D,1.85,75,20-10-92,Cork
2013,a002,Sunderland,11,Kieran Richardson,ENG,M,1.79,74,21-10-84,Greenwich
2013,a002,Sunderland,17,Ji Dong-Won,KOR,F,1.87,78,28-05-91,Jeju
2013,a002,Sunderland,18,David Meyler,IRL,M,1.9,74,29-05-89,Cork
2013,a002,Sunderland,34,Blair Adams,ENG,D,1.8,72,08-09-91,South Shields
2013,a002,Sunderland,9,Fraizer Campbell,ENG,F,1.8,78,13-09-87,Huddersfield
2013,a002,Sunderland,25,Louis Saha,FRA,F,1.84,75,08-08-78,Paris
2013,a002,Sunderland,27,Ahmed Elmohamady,EGY,M,1.8,81,09-09-87,El-Mahalla El-Kubra
2013,a002,Sunderland,11,James McFadden,SCO,F,1.78,75,14-04-83,Glasgow
2013,a002,Swansea City,1,Michel Vorm,NED,G,1.83,84,20-10-83,Nieuwegein
2013,a002,Swansea City,2,Kyle Bartley,ENG,D,1.8,70,22-05-91,Manchester
2013,a002,Swansea City,3,Neil Taylor,WAL,D,1.75,64,07-02-89,St Asaph
2013,a002,Swansea City,4,Chico,ESP,D,1.87,75,06-03-87,Cádiz
2013,a002,Swansea City,5,Alan Tate,ENG,D,1.85,85,02-09-82,Easington
2013,a002,Swansea City,6,Ashley Williams,WAL,D,1.83,75,23-08-84,Wolverhampton
2013,a002,Swansea City,7,Leon Britton,ENG,M,1.68,64,16-09-82,London
2013,a002,Swansea City,9,Michu,ESP,M,1.85,80,21-03-86,Oviedo
2013,a002,Swansea City,11,Pablo Hernández,ESP,M,1.73,64,11-04-85,Castellón
2013,a002,Swansea City,12,Nathan Dyer,ENG,M,1.65,57,29-11-87,Trowbridge
2013,a002,Swansea City,13,David Cornell,WAL,G,1.8,73,28-03-91,Swansea
2013,a002,Swansea City,14,Roland Lamah,BEL,F,1.8,71,31-12-87,Liège
2013,a002,Swansea City,15,Wayne Routledge,ENG,M,1.7,64,07-01-85,Eltham
2013,a002,Swansea City,16,Garry Monk,ENG,D,1.83,81,06-03-79,Bedford
2013,a002,Swansea City,17,Itay Shechter,ISR,F,1.8,77,22-02-87,Ramat Yishai
2013,a002,Swansea City,19,Luke Moore,ENG,F,1.8,76,13-02-86,Birmingham
2013,a002,Swansea City,20,Jonathan de Guzmán,NED,M,1.73,65,13-09-87,Scarborough [CAN]
2013,a002,Swansea City,21,Dwight Tiendalli,NED,D,1.77,68,21-10-85,Paramaribo
2013,a002,Swansea City,22,Angel Rangel,ESP,D,1.88,84,28-10-82,Tortosa
2013,a002,Swansea City,23,Darnel Situ,FRA,D,1.87,77,18-03-92,Rouen
2013,a002,Swansea City,24,Ki Sung-Yueng,KOR,M,1.87,79,24-01-89,Gwangju
2013,a002,Swansea City,25,Gerhard Tremmel,GER,G,1.9,89,16-11-78,Munich
2013,a002,Swansea City,26,Kemy Agustien,NED,M,1.78,72,02-08-86,Tilburg
2013,a002,Swansea City,27,Mark Gower,ENG,M,1.8,75,05-10-78,Edmonton
2013,a002,Swansea City,28,Curtis Obeng,ENG,D,1.73,67,14-02-89,Manchester
2013,a002,Swansea City,30,Josh Sheehan,WAL,M,1.84,75,30-03-95,Pembrey
2013,a002,Swansea City,31,Lee Lucas,WAL,M,1.8,74,10-06-92,Aberdare
2013,a002,Swansea City,33,Ben Davies,WAL,D,1.7,76,24-04-93,Neath
2013,a002,Swansea City,34,Henry Jones,WAL,M,1.83,84,18-09-93,Swansea
2013,a002,Swansea City,35,Daniel Alfei,WAL,D,1.8,77,23-02-92,Swansea
2013,a002,Swansea City,36,James Loveridge,WAL,F,1.88,85,16-05-94,Llanelli
2013,a002,Swansea City,37,Scott Tancock,WAL,D,1.85,75,29-12-93,Swansea
2013,a002,Swansea City,39,Kurtis March,WAL,M,1.75,71,30-03-93,Swansea
2013,a002,Swansea City,41,Rory Donnelly,NIR,F,1.88,81,18-02-92,Belfast
2013,a002,Swansea City,8,Andrea Orlandi,ESP,M,1.8,78,03-08-84,Barcelona
2013,a002,Swansea City,11,Scott Sinclair,ENG,M,1.75,64,25-03-89,Bath
2013,a002,Swansea City,21,Fede Bessone,ARG,D,1.8,76,23-01-84,Córdoba
2013,a002,Swansea City,14,Stephen Dobbie,SCO,F,1.78,65,05-12-82,Glasgow
2013,a002,Swansea City,42,Jamie Proctor,ENG,F,1.88,78,25-03-92,Preston
2013,a002,Swansea City,18,Leroy Lita,ENG,F,1.7,75,28-12-84,Brazzaville
2013,a002,Swansea City,29,Ashley Richards,WAL,M,1.85,78,12-04-91,Swansea
2013,a002,Swansea City,10,Danny Graham,ENG,F,1.83,87,12-08-85,Gateshead
2013,a002,Swansea City,38,Gwion Edwards,WAL,M,1.75,76,01-03-93,Carmarthen
2013,a002,Tottenham Hotspur,2,Clint Dempsey,USA,M,1.86,84,09-03-83,Nacogdoches
2013,a002,Tottenham Hotspur,4,Younès Kaboul,FRA,D,1.9,87,04-01-86,St-Julien-en-Genevois
2013,a002,Tottenham Hotspur,5,Jan Vertonghen,BEL,D,1.89,79,24-04-87,Sint-Niklaas
2013,a002,Tottenham Hotspur,6,Tom Huddlestone,ENG,M,1.88,80,28-12-86,Nottingham
2013,a002,Tottenham Hotspur,7,Aaron Lennon,ENG,M,1.65,63,16-04-87,Chapeltown
2013,a002,Tottenham Hotspur,8,Scott Parker,ENG,M,1.75,70,13-10-80,Lambeth
2013,a002,Tottenham Hotspur,10,Emmanuel Adebayor,TOG,F,1.91,75,26-02-84,Lomé
2013,a002,Tottenham Hotspur,11,Gareth Bale,WAL,M,1.83,74,16-07-89,Cardiff
2013,a002,Tottenham Hotspur,13,William Gallas,FRA,D,1.83,72,17-08-77,Asnieres
2013,a002,Tottenham Hotspur,15,David Bentley,ENG,M,1.75,68,27-08-84,Peterborough
2013,a002,Tottenham Hotspur,16,Kyle Naughton,ENG,D,1.8,73,11-11-88,Sheffield
2013,a002,Tottenham Hotspur,18,Jermain Defoe,ENG,F,1.69,65,07-10-82,Beckton
2013,a002,Tottenham Hotspur,19,Mousa Dembélé,BEL,M,1.77,70,17-07-87,Wilrijk
2013,a002,Tottenham Hotspur,20,Michael Dawson,ENG,D,1.88,76,18-11-83,Northallerton
2013,a002,Tottenham Hotspur,22,Gylfi Sigurðsson,ISL,M,1.86,77,08-09-89,Reykjavik
2013,a002,Tottenham Hotspur,23,Lewis Holtby,GER,F,1.74,66,18-09-90,Erkelenz
2013,a002,Tottenham Hotspur,24,Brad Friedel,USA,G,1.88,91,18-05-71,Lakewood
2013,a002,Tottenham Hotspur,25,Hugo Lloris,FRA,G,1.88,78,26-12-86,Nice
2013,a002,Tottenham Hotspur,28,Kyle Walker,ENG,D,1.78,73,28-05-90,Sheffield
2013,a002,Tottenham Hotspur,29,Jake Livermore,ENG,M,1.8,76,14-11-89,Enfield
2013,a002,Tottenham Hotspur,30,Sandro,BRA,M,1.87,75,15-03-89,Riachinho
2013,a002,Tottenham Hotspur,32,Benoît Assou-Ekotto,CMR,D,1.8,69,24-03-84,Arras
2013,a002,Tottenham Hotspur,33,Steven Caulker,ENG,D,1.9,76,29-12-91,Feltham
2013,a002,Tottenham Hotspur,37,Harry Kane,ENG,F,1.83,65,28-07-93,Walthamstow
2013,a002,Tottenham Hotspur,41,Shaquile Coulthirst,ENG,F,1.8,77,02-11-94,Hackney
2013,a002,Tottenham Hotspur,42,Nabil Bentaleb,FRA,M,1.87,68,24-11-94,Lille
2013,a002,Tottenham Hotspur,43,Ryan Fredericks,ENG,M,1.73,72,10-10-92,Potters Bar
2013,a002,Tottenham Hotspur,44,Cristian Ceballos,ESP,M,1.73,67,03-12-92,Barcelona
2013,a002,Tottenham Hotspur,45,Jonathan Obika,ENG,F,1.85,78,12-09-90,Enfield
2013,a002,Tottenham Hotspur,46,Tom Carroll,ENG,M,1.77,71,28-05-92,Watford
2013,a002,Tottenham Hotspur,47,Jake Nicholson,ENG,M,1.83,73,19-07-92,Harrow
2013,a002,Tottenham Hotspur,52,Laste Dombaxe,ENG,M,1.71,62,15-05-95,Luanda
2013,a002,Tottenham Hotspur,53,Cameron Lancaster,ENG,F,1.83,74,05-11-92,Camden
2013,a002,Tottenham Hotspur,55,William Ekong,NED,D,1.91,74,01-09-93,Haarlem
2013,a002,Tottenham Hotspur,56,Jonathan Miles,ENG,G,1.81,71,29-03-93,Colchester
2013,a002,Tottenham Hotspur,57,Jordan Archer,SCO,G,1.86,80,12-04-93,Walthamstow
2013,a002,Tottenham Hotspur,58,Dean Parrett,ENG,M,1.77,74,16-11-91,Hampstead
2013,a002,Tottenham Hotspur,59,Kevin Stewart,ENG,D,1.71,73,07-09-93,Enfield
2013,a002,Tottenham Hotspur,60,Jack Barthram,ENG,D,1.73,75,13-10-93,Newham
2013,a002,Tottenham Hotspur,61,Jack Munns,ENG,M,1.66,64,18-11-93,Dagenham
2013,a002,Tottenham Hotspur,62,Ezekiel Fryers,ENG,D,1.83,75,09-09-92,Manchester
2013,a002,Tottenham Hotspur,19,Sébastien Bassong,CMR,D,1.87,73,09-07-86,Paris
2013,a002,Tottenham Hotspur,14,Luka Modrić,CRO,M,1.75,67,09-09-85,Zadar
2013,a002,Tottenham Hotspur,35,David Button,ENG,G,1.91,83,27-02-89,Stevenage
2013,a002,Tottenham Hotspur,3,Danny Rose,ENG,D,1.73,75,02-07-90,Doncaster
2013,a002,Tottenham Hotspur,10,Rafael van der Vaart,NED,M,1.75,74,11-02-83,Heemskerk
2013,a002,Tottenham Hotspur,17,Giovani dos Santos,MEX,M,1.73,77,11-05-89,Monterrey
2013,a002,Tottenham Hotspur,25,Emmanuel Adebayor,TOG,F,1.91,75,26-02-84,Lomé
2013,a002,Tottenham Hotspur,23,Carlo Cudicini,ITA,G,1.85,80,06-09-73,Milan
2013,a002,Tottenham Hotspur,27,Iago Falqué,ESP,M,1.74,69,04-01-90,Vigo
2013,a002,Tottenham Hotspur,1,Heurelho Gomes,BRA,G,1.91,82,15-02-81,João Pinheiro
2013,a002,Tottenham Hotspur,21,Jermaine Jenas,ENG,M,1.77,76,18-02-83,Nottingham
2013,a002,Tottenham Hotspur,31,Andros Townsend,ENG,M,1.83,76,16-07-91,Whipps Cross
2013,a002,Tottenham Hotspur,38,Ryan Mason,ENG,M,1.75,71,13-06-91,Enfield
2013,a002,Tottenham Hotspur,39,Adam Smith,ENG,D,1.73,67,29-04-91,Leytonstone
2013,a002,Tottenham Hotspur,54,Alex Pritchard,ENG,F,1.71,62,03-05-93,Grays
2013,a002,West Bromwich,1,Ben Foster,ENG,G,1.88,80,03-04-83,Leamington
2013,a002,West Bromwich,2,Steven Reid,IRL,M,1.85,87,10-03-81,Kingston
2013,a002,West Bromwich,3,Jonas Olsson,SWE,D,1.95,85,10-03-83,Landskrona
2013,a002,West Bromwich,4,Goran Popov,MKD,D,1.89,89,02-10-84,Strumica
2013,a002,West Bromwich,5,Claudio Yacob,ARG,M,1.81,73,18-07-87,Carcarañá
2013,a002,West Bromwich,6,Liam Ridgewell,ENG,D,1.88,79,21-07-84,Bexley
2013,a002,West Bromwich,7,James Morrison,SCO,M,1.78,64,25-05-86,Darlington
2013,a002,West Bromwich,8,Markus Rosenberg,SWE,F,1.85,80,27-09-82,Malmö
2013,a002,West Bromwich,9,Shane Long,IRL,F,1.78,71,22-01-87,Kilkenny
2013,a002,West Bromwich,11,Chris Brunt,NIR,M,1.85,84,14-12-84,Belfast
2013,a002,West Bromwich,13,Boaz Myhill,WAL,G,1.91,92,09-11-82,Modesto
2013,a002,West Bromwich,14,Jerome Thomas,ENG,M,1.78,79,23-03-83,Brent
2013,a002,West Bromwich,15,George Thorne,ENG,M,1.88,84,04-01-93,Chatham
2013,a002,West Bromwich,16,Scott Allan,SCO,M,1.75,70,28-11-91,Glasgow
2013,a002,West Bromwich,17,Graham Dorrans,SCO,M,1.75,73,05-05-87,Glasgow
2013,a002,West Bromwich,19,Luke Daniels,ENG,G,1.93,81,05-01-88,Bolton
2013,a002,West Bromwich,20,Romelu Lukaku,BEL,F,1.9,94,13-05-93,Antwerp
2013,a002,West Bromwich,21,Youssuf Mulumbu,COD,M,1.77,65,25-01-87,Kinshasa
2013,a002,West Bromwich,22,Zoltán Gera,HUN,M,1.83,75,22-04-79,Pécs
2013,a002,West Bromwich,23,Gareth McAuley,NIR,D,1.91,70,05-12-79,Larne
2013,a002,West Bromwich,24,Peter Odemwingie,NGA,F,1.82,74,15-07-81,Tashkent
2013,a002,West Bromwich,25,Craig Dawson,ENG,D,1.83,78,06-05-90,Rochdale
2013,a002,West Bromwich,26,James Hurst,ENG,D,1.83,77,31-01-92,Sutton Coldfield
2013,a002,West Bromwich,28,Billy Jones,ENG,D,1.81,77,24-03-87,Shrewsbury
2013,a002,West Bromwich,30,Gabriel Tamaş,ROU,D,1.88,77,09-11-83,Braşov
2013,a002,West Bromwich,32,Marc-Antoine Fortuné,FRA,F,1.82,82,02-07-81,Cayenne
2013,a002,West Bromwich,34,Kemar Roofe,ENG,M,1.78,71,06-01-93,Walsall
2013,a002,West Bromwich,35,Romaine Sawyers,SKN,M,1.75,67,02-11-91,Birmingham
2013,a002,West Bromwich,36,Adil Nabi,ENG,F,1.72,68,28-02-94,Birmingham
2013,a002,West Bromwich,37,Kayelden Brown,WAL,M,1.87,80,15-04-92,Birmingham
2013,a002,West Bromwich,38,Saido Berahino,ENG,F,1.8,82,04-08-93,Bujumbura
2013,a002,West Bromwich,40,Liam O'Neil,ENG,D,1.8,80,31-07-93,Cambridge
2013,a002,West Bromwich,41,Cameron Gayle,ENG,D,1.81,70,22-11-92,Birmingham
2013,a002,West Bromwich,42,Donervon Daniels,ENG,D,1.86,91,24-11-93,Montserrat
2013,a002,West Bromwich,43,Isaiah Brown,ENG,F,1.82,70,07-01-97,Peterborough
2013,a002,West Bromwich,39,Chris Wood,NZL,F,1.91,91,07-12-91,Auckland
2013,a002,West Bromwich,18,Gonzalo Jara,CHI,D,1.78,77,29-08-85,Santiago
2013,a002,West Bromwich,27,Sam Mantom,ENG,M,1.89,80,20-02-92,Stourbridge
2013,a002,West Bromwich,10,Yassine El Ghanassy,MAR,M,1.75,69,12-07-90,La Louvière
2013,a002,West Ham United,2,Winston Reid,NZL,D,1.9,87,03-07-88,Auckland
2013,a002,West Ham United,3,George McCartney,NIR,D,1.83,79,29-04-81,Belfast
2013,a002,West Ham United,4,Kevin Nolan,ENG,M,1.83,89,24-06-82,Liverpool
2013,a002,West Ham United,5,James Tomkins,ENG,D,1.9,74,29-03-89,Basildon
2013,a002,West Ham United,7,Matthew Jarvis,ENG,M,1.73,70,22-05-86,Middlesbrough
2013,a002,West Ham United,8,Andy Carroll,ENG,F,1.91,65,06-01-89,Gateshead
2013,a002,West Ham United,9,Carlton Cole,ENG,F,1.91,78,12-10-83,Croydon
2013,a002,West Ham United,10,Jack Collison,WAL,M,1.82,87,02-10-88,Watford
2013,a002,West Ham United,11,Modibo Maïga,MLI,F,1.85,76,03-09-86,Bamako
2013,a002,West Ham United,12,Ricardo Vaz Té,POR,F,1.88,79,01-10-86,Lisbon
2013,a002,West Ham United,13,Stephen Henderson,IRL,G,1.88,87,02-05-88,Dublin
2013,a002,West Ham United,14,Matthew Taylor,ENG,M,1.78,74,27-11-81,Oxford
2013,a002,West Ham United,16,Mark Noble,ENG,M,1.8,76,08-05-87,West Ham
2013,a002,West Ham United,17,Joey O'Brien,IRL,M,1.8,69,17-02-86,Dublin
2013,a002,West Ham United,18,Emanuel Pogatetz,AUT,D,1.89,76,16-01-83,Graz
2013,a002,West Ham United,19,James Collins,WAL,D,1.88,90,23-08-83,Newport
2013,a002,West Ham United,20,Guy Demel,CIV,D,1.88,88,13-06-81,Orsay
2013,a002,West Ham United,21,Mohamed Diamé,SEN,M,1.84,80,14-06-87,Créteil
2013,a002,West Ham United,22,Jussi Jääskeläinen,FIN,G,1.91,81,19-04-75,Mikkeli
2013,a002,West Ham United,24,Sean Maguire,IRL,F,1.75,75,01-05-94,Luton
2013,a002,West Ham United,26,Joe Cole,ENG,M,1.76,73,08-11-81,Paddington
2013,a002,West Ham United,27,Jordan Spence,ENG,M,1.88,79,24-05-90,Woodford
2013,a002,West Ham United,29,Marouane Chamakh,MAR,F,1.85,70,10-01-84,Tonnens
2013,a002,West Ham United,30,Raphael Spiegel,SUI,G,1.96,88,19-12-92,Rüttenen
2013,a002,West Ham United,31,Wellington Paulista,BRA,F,1.83,72,22-04-83,São Paulo
2013,a002,West Ham United,32,Gary O'Neil,ENG,M,1.73,61,18-05-83,Beckenham
2013,a002,West Ham United,33,Dan Potts,ENG,D,1.73,76,13-04-94,Barking
2013,a002,West Ham United,39,Dylan Tombides,AUS,F,1.8,80,08-03-94,Perth
2013,a002,West Ham United,40,Matthias Fanimo,ENG,M,1.73,71,28-01-94,Lambeth
2013,a002,West Ham United,41,Callum Driver,ENG,D,1.74,72,23-10-92,Bexley
2013,a002,West Ham United,42,George Moncur,ENG,M,1.75,64,18-08-93,Swindon
2013,a002,West Ham United,43,Sebastian Lletget,USA,M,1.78,69,03-09-92,San Francisco
2013,a002,West Ham United,44,Leo Chambers,ENG,D,1.86,83,05-08-95,Brixton
2013,a002,West Ham United,45,Paul McCallum,ENG,F,1.91,76,28-07-93,Streatham
2013,a002,West Ham United,46,Rob Hall,ENG,F,1.88,66,20-10-93,Aylesbury
2013,a002,West Ham United,47,Elliott Lee,ENG,F,1.8,72,16-12-94,Durham
2013,a002,West Ham United,36,Sam Baldock,ENG,F,1.7,67,15-03-89,Bedford
2013,a002,West Ham United,8,Nicky Maynard,ENG,F,1.8,70,11-12-86,Winsford
2013,a002,West Ham United,15,Yossi Benayoun,ISR,M,1.78,70,05-05-80,Beersheba
2013,a002,West Ham United,23,Alou Diarra,FRA,M,1.9,79,15-07-81,Villepinte
2013,a002,Wigan Athletic,1,Joel Robles,ESP,G,1.95,85,17-06-90,Leganés
2013,a002,Wigan Athletic,2,Arouna Koné,CIV,F,1.81,81,11-11-83,Anyama
2013,a002,Wigan Athletic,3,Antolín Alcaraz,PAR,D,1.84,80,30-07-82,Roque Gonzalez
2013,a002,Wigan Athletic,4,James McCarthy,IRL,M,1.8,72,12-11-90,Glasgow
2013,a002,Wigan Athletic,5,Gary Caldwell,SCO,D,1.85,75,12-04-82,Stirling
2013,a002,Wigan Athletic,6,David Jones,ENG,M,1.85,80,04-11-84,Southport
2013,a002,Wigan Athletic,7,Albert Crusat,ESP,M,1.64,65,13-05-82,Barcelona
2013,a002,Wigan Athletic,8,Ben Watson,ENG,M,1.78,69,09-07-85,Camberwell
2013,a002,Wigan Athletic,9,Franco Di Santo,ARG,F,1.94,78,07-04-89,Mendoza
2013,a002,Wigan Athletic,10,Shaun Maloney,SCO,F,1.7,70,24-01-83,Mirri
2013,a002,Wigan Athletic,11,Ángelo Henríquez,CHI,F,1.8,77,13-04-94,Santiago
2013,a002,Wigan Athletic,12,Mike Pollitt,ENG,G,1.93,89,29-02-72,Farmworth
2013,a002,Wigan Athletic,14,Jordi Gómez,ESP,M,1.78,74,24-05-85,Barcelona
2013,a002,Wigan Athletic,15,Callum McManaman,ENG,F,1.75,71,25-04-91,Knowsley
2013,a002,Wigan Athletic,16,James McArthur,SCO,M,1.68,63,07-10-87,Glasgow
2013,a002,Wigan Athletic,17,Emmerson Boyce,BRB,D,1.8,73,24-09-79,Aylesbury
2013,a002,Wigan Athletic,18,Roger Espinoza,HON,M,1.8,73,25-10-86,Puerto Cortes
2013,a002,Wigan Athletic,20,Fraser Fyvie,SCO,M,1.72,60,27-03-93,Aberdeen
2013,a002,Wigan Athletic,21,Iván Ramis,ESP,D,1.88,82,25-10-84,Sa Pobla
2013,a002,Wigan Athletic,22,Jean Beausejour,CHI,M,1.79,80,01-06-84,Santiago
2013,a002,Wigan Athletic,23,Ronnie Stam,NED,M,1.75,62,18-06-84,Breda
2013,a002,Wigan Athletic,24,Piscu,ESP,D,1.84,77,25-02-87,As Pontes de García Rodríguez
2013,a002,Wigan Athletic,25,Román Golobart,ESP,D,1.93,87,21-03-92,Barcelona
2013,a002,Wigan Athletic,26,Ali Al-Habsi,OMA,G,1.94,79,30-12-81,Muscat
2013,a002,Wigan Athletic,27,Jordan Mustoe,ENG,D,1.8,75,28-01-91,Wirral
2013,a002,Wigan Athletic,28,Daniel Redmond,ENG,M,1.6,67,02-03-91,Liverpool
2013,a002,Wigan Athletic,29,Nouha Dicko,FRA,F,1.73,74,14-05-92,Saint-Maurice
2013,a002,Wigan Athletic,30,Rob Kiernan,ENG,M,1.86,76,13-01-91,Watford
2013,a002,Wigan Athletic,31,Maynor Figueroa,HON,D,1.8,85,02-05-83,Juticalpa
2013,a002,Wigan Athletic,32,Ryo Miyaichi,JPN,F,1.83,71,14-12-92,Okazaki
2013,a002,Wigan Athletic,33,Paul Scharner,AUT,M,1.91,80,11-03-80,Scheibbs
2013,a002,Wigan Athletic,34,Jamie McCormack,SCO,D,1.78,74,01-02-92,Edinburgh
2013,a002,Wigan Athletic,35,Filip Oršula,SVK,F,,,25-02-93,
2013,a002,Wigan Athletic,36,Rakish Bingham,ENG,F,,,25-10-93,Newham
2013,a002,Wigan Athletic,37,Callum Morris,ENG,D,1.87,83,01-09-92,Birkenhead
2013,a002,Wigan Athletic,38,Ryan Watson,ENG,M,1.85,73,07-07-93,Crewe
2013,a002,Wigan Athletic,39,Tim Chow,ENG,M,1.8,72,18-01-94,Wigan
2013,a002,Wigan Athletic,40,Peter Aylmer,ENG,M,,,12-02-94,Liverpool
2013,a002,Wigan Athletic,41,Jonny Lynch,ENG,D,1.8,76,02-11-93,Wigan
2013,a002,Wigan Athletic,42,Jack Phillips,ENG,M,1.76,75,15-10-93,Liverpool
2013,a002,Wigan Athletic,43,Adam Buxton,ENG,D,1.85,81,12-05-92,Liverpool
2013,a002,Wigan Athletic,44,Edu Campabadal,ESP,D,1.77,72,26-01-93,Tarragona
2013,a002,Wigan Athletic,45,Josh Langley,ENG,D,1.8,73,13-08-92,Warrington
2013,a002,Wigan Athletic,46,Josh Sumner,ENG,M,,,03-01-94,Liverpool
2013,a002,Wigan Athletic,47,Jesjua Angoy,ESP,M,1.8,72,11-03-93,Amsterdam
2013,a002,Wigan Athletic,69,Guille,ESP,F,1.8,68,13-10-92,Quart de Poblet
2013,a002,Wigan Athletic,18,Conor Sammon,IRL,F,1.78,75,13-04-87,Dublin
2013,a002,Wigan Athletic,11,Victor Moses,NGA,F,1.77,75,12-12-90,Lagos
2013,a002,Wigan Athletic,13,Lee Nicholls,ENG,G,1.91,85,05-10-92,Huyton
2013,a002,Wigan Athletic,19,Mauro Boselli,ARG,F,1.83,75,22-05-85,Capital Federal
