Season,League,Club,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place
2012,a003,Sporting Gijón,24,Óscar Trejo,ARG,F,1.8,79,26-04-88,Santiago del Estero
2012,a003,Sporting Gijón,25,Ivįn Cuéllar,ESP,G,1.85,75,25-05-84,Mérida
2012,a003,Sporting Gijón,26,Pedro Orfila,ESP,D,1.75,67,06-03-88,Luanco
2012,a003,Sporting Gijón,28,Juan Muńiz,ESP,M,1.78,74,13-03-92,Gijón
2012,a003,Sporting Gijón,29,Alain,ESP,D,1.84,73,13-11-89,Gijón
2012,a003,Sporting Gijón,30,Įlex Barrera,ESP,M,1.9,78,12-05-91,Oviedo
2012,a003,Sporting Gijón,31,Įlex Menéndez,ESP,F,1.81,67,15-07-91,Gijón
2012,a003,Sporting Gijón,32,Formose Mendy,SEN,F,1.83,76,23-03-89,Guédiawaye
2012,a003,Sporting Gijón,33,Alejandro Gįlvez,ESP,D,1.9,84,06-06-89,Granada
2012,a003,Sporting Gijón,34,Dennis,ESP,G,1.82,65,08-08-92,Mieres
2012,a003,Sporting Gijón,35,Moisés Garcķa,ESP,D,1.83,78,31-10-89,Seville
2012,a003,Sporting Gijón,18,Luis Morįn,ESP,F,1.72,67,26-07-87,Luanco
2012,a003,Sporting Gijón,27,Raśl,ESP,G,1.81,75,01-11-86,San Romįn de Cayón
2012,a003,Sporting Gijón,10,Nacho Novo,ESP,F,1.75,70,26-03-79,Ferrol
2012,a003,Valencia,1,Diego Alves,BRA,G,1.88,83,24-06-85,Rio de Janeiro
2012,a003,Valencia,2,Bruno Saltor,ESP,D,1.81,76,01-10-80,Barcelona
2012,a003,Valencia,3,Hedwiges Maduro,NED,M,1.85,79,13-02-85,Almere
2012,a003,Valencia,4,Adil Rami,FRA,D,1.9,90,27-12-85,Bastia
2012,a003,Valencia,5,Mehmet Topal,TUR,M,1.87,76,03-03-86,Malatya
2012,a003,Valencia,6,David Albelda,ESP,M,1.81,77,01-09-77,Alzira
2012,a003,Valencia,7,Jonas,BRA,F,1.83,73,01-04-84,Bebedouro
2012,a003,Valencia,8,Sofiane Feghouli,ALG,M,1.78,71,26-12-89,Levallois-Perret
2012,a003,Valencia,9,Roberto Soldado,ESP,F,1.79,81,27-05-85,Valencia
2012,a003,Valencia,10,Éver Banega,ARG,M,1.74,69,29-06-88,Rosario
2012,a003,Valencia,11,Aritz Aduriz,ESP,F,1.77,75,11-02-81,San Sebastián
2012,a003,Valencia,12,Antonio Barragán,ESP,D,1.82,76,12-06-87,Pontedeume
2012,a003,Valencia,13,Vicente Guaita,ESP,G,1.9,80,18-02-87,Valencia
2012,a003,Valencia,14,Pablo Piatti,ARG,F,1.63,63,31-03-89,La Carlota
2012,a003,Valencia,15,Ángel Dealbert,ESP,D,1.85,78,01-01-83,Castellón
2012,a003,Valencia,16,Sergio Canales,ESP,M,1.76,65,16-02-91,Santander
2012,a003,Valencia,17,Jordi Alba,ESP,D,1.65,63,21-03-89,L'Hospitalet de Llobregat
2012,a003,Valencia,18,Víctor Ruíz,ESP,D,1.84,73,25-01-89,Esplugues de Llobregat
2012,a003,Valencia,19,Pablo Hernández,ESP,M,1.73,64,11-04-85,Castellón
2012,a003,Valencia,20,Ricardo Costa,POR,D,1.83,80,16-05-81,Vila Nova de Gaia
2012,a003,Valencia,21,Daniel Parejo,ESP,M,1.8,75,16-04-89,Madrid
2012,a003,Valencia,22,Jérémy Mathieu,FRA,D,1.9,82,29-10-83,Luxeuil-les-Bains
2012,a003,Valencia,23,Miguel,POR,D,1.79,78,04-01-80,Lisbon
2012,a003,Valencia,24,Facundo Alberto Costa,ARG,M,1.76,70,09-01-85,Buenos Aires
2012,a003,Valencia,26,Adrián,ESP,G,1.8,74,14-01-93,Godella
2012,a003,Valencia,27,Paco Alcácer,ESP,F,1.74,71,30-08-93,Torrent
2012,a003,Valencia,28,Juan Bernat,ESP,M,1.72,67,01-03-93,Valencia
2012,a003,Valencia,30,Héctor Pizana,ESP,G,,,07-02-95,
2012,a003,Valencia,32,Portu,ESP,M,1.7,70,21-05-92,Beniel
2012,a003,Valencia,43,Cristiano,POR,G,1.95,90,29-11-90,Satão
2012,a003,Villarreal,1,César Sánchez,ESP,G,1.85,82,02-09-71,Coria
2012,a003,Villarreal,2,Gonzalo Rodríguez,ARG,D,1.82,79,10-04-84,Buenos Aires
2012,a003,Villarreal,3,Joan Oriol,ESP,D,1.75,69,05-11-86,Cambrils
2012,a003,Villarreal,4,Mateo Musacchio,ARG,D,1.79,72,26-08-90,Rosario
2012,a003,Villarreal,5,Carlos Marchena,ESP,D,1.83,78,31-07-79,Las Cabezas
2012,a003,Villarreal,6,Ángel,ESP,D,1.81,71,10-03-81,Santa Lucia de Tirajana
2012,a003,Villarreal,7,Nilmar,BRA,F,1.8,70,14-07-84,Bandeirantes
2012,a003,Villarreal,8,Jonathan de Guzmán,NED,M,1.73,65,13-09-87,Scarborough [CAN]
2012,a003,Villarreal,9,Marco Rubén,ARG,F,1.79,72,26-10-86,Capitán Bermúdez
2012,a003,Villarreal,10,Cani,ESP,M,1.8,75,03-08-81,Zaragoza
2012,a003,Villarreal,11,Hernán Pérez,PAR,M,1.77,68,25-02-89,Fernando de la Mora
2012,a003,Villarreal,12,Cristián Zapata,COL,D,1.86,78,30-09-86,Padilla Cauca
2012,a003,Villarreal,13,Diego López,ESP,G,1.96,88,03-11-81,Paradela
2012,a003,Villarreal,14,Mario,ESP,D,1.75,70,24-11-90,Novelda
2012,a003,Villarreal,15,José Catalá,ESP,D,1.75,72,31-12-84,Villajoyosa
2012,a003,Villarreal,16,Gonzalo Castellani,ARG,M,1.83,75,10-08-87,Capital Federal
2012,a003,Villarreal,17,Javier Camuñas,ESP,M,1.73,71,17-07-80,Madrid
2012,a003,Villarreal,18,Wakaso Mubarak,GHA,M,1.65,79,25-07-90,Tamale
2012,a003,Villarreal,19,Marcos Senna,ESP,M,1.77,76,17-07-76,São Paulo
2012,a003,Villarreal,20,Borja Valero,ESP,M,1.74,73,12-01-85,Madrid
2012,a003,Villarreal,21,Bruno,ESP,M,1.79,70,12-06-84,Artana
2012,a003,Villarreal,22,Giuseppe Rossi,ITA,F,1.73,73,01-02-87,Clifton
2012,a003,Villarreal,23,Alejandro Martinuccio,ARG,F,1.73,72,16-12-87,Capital Federal
2012,a003,Villarreal,31,Diego Mariño,ESP,G,1.85,75,09-05-90,Vigo
2012,a003,Villarreal,33,Kiko,ESP,D,1.89,83,21-08-88,Málaga
2012,a003,Villarreal,35,Jorge,ESP,G,1.78,76,18-02-88,Benlloch
2012,a003,Villarreal,38,Florian Lejeune,FRA,D,1.88,81,20-05-91,Paris
2012,a003,Villarreal,41,Joselu,ESP,F,1.77,70,03-03-91,Cartaya
2012,a003,Villarreal,42,Jaume,ESP,D,1.69,67,18-03-88,Valencia
2012,a003,Villarreal,44,Toño,ESP,D,1.79,70,07-11-89,Alcalá de Henares
2012,a003,Villarreal,51,Fernando Llorente,ESP,M,1.79,72,18-09-90,Segovia
2012,a003,Villarreal,52,Manu Trigueros,ESP,F,1.78,70,17-10-91,Talavera de la Reina
2012,a003,Villarreal,53,Pablo Íñiguez,ESP,D,1.83,72,20-01-94,Burgos
2012,a003,Villarreal,54,Moi Gómez,ESP,M,1.74,65,23-06-94,Rojales
2012,a003,Villarreal,34,Gonzalo Castellani,ARG,M,1.83,75,10-08-87,Capital Federal
2012,a003,Villarreal,30,Carlos Tomás,ESP,D,1.83,78,18-05-88,Ibiza
2012,a003,Villarreal,50,Fofo,ESP,F,1.82,75,02-03-90,Palma de Mallorca
2012,a003,Villarreal,23,Gerard Bordas,ESP,M,1.77,70,11-09-81,Manresa
2012,a003,Villarreal,39,Kike,ESP,F,1.69,65,12-01-88,Salamanca
2012,a003,Villarreal,49,Nico,ESP,M,1.74,70,11-02-91,Gandía
2012,a003,Villarreal,26,Marcos Gullón,ESP,M,1.85,79,20-02-89,Madrid
2012,a003,Villarreal,27,Mano,POR,M,1.68,60,09-04-87,Lisbon
2012,a003,Villarreal,28,Dorian Dervite,FRA,D,1.92,85,25-07-88,Lille
2012,a003,Villarreal,32,Jordi Pablo,ESP,M,1.73,75,01-01-90,Vinaròs
2012,a003,Zaragoza,1,Roberto,ESP,G,1.88,82,10-02-86,Madrid
2012,a003,Zaragoza,2,Pablo Álvarez,ARG,D,1.84,82,17-04-84,San Martín
2012,a003,Zaragoza,3,Javier Paredes,ESP,D,1.75,74,05-07-82,Oviedo
2012,a003,Zaragoza,4,David Mateos,ESP,D,1.9,82,22-04-87,Madrid
2012,a003,Zaragoza,5,Maurizio Lanzaro,ITA,D,1.83,79,14-03-82,Avellino
2012,a003,Zaragoza,7,Carlos Aranda,ESP,F,1.86,82,27-07-80,Málaga
2012,a003,Zaragoza,8,Edu Oriol,ESP,F,1.74,70,05-11-86,Cambrils
2012,a003,Zaragoza,9,Hélder Postiga,POR,F,1.82,79,02-08-82,Vila do Conde
2012,a003,Zaragoza,10,Luis García,ESP,F,1.8,68,06-02-81,Oviedo
2012,a003,Zaragoza,11,Juan Carlos,ESP,M,1.76,68,30-03-90,Madrid
2012,a003,Zaragoza,14,Paulo da Silva,PAR,D,1.81,76,01-02-80,Asunción
2012,a003,Zaragoza,15,Tomislav Dujmović,CRO,M,1.88,87,26-02-81,Zagreb
2012,a003,Zaragoza,16,Pablo Barrera,MEX,M,1.75,65,21-06-87,Tlalnepantla de Baz
2012,a003,Zaragoza,17,Ángel Lafita,ESP,M,1.88,75,07-08-84,Zaragoza
2012,a003,Zaragoza,18,Rúben Micael,POR,M,1.75,73,19-08-86,Câmara de Lobos
2012,a003,Zaragoza,20,Franco Zuculini,ARG,M,1.74,69,05-09-90,La Rioja
2012,a003,Zaragoza,21,Abraham,ESP,D,1.75,71,22-02-86,Granollers
2012,a003,Zaragoza,22,Ádám Pintér,HUN,D,1.9,76,12-06-88,Kaposvár
2012,a003,Zaragoza,23,Apoño,ESP,M,1.73,69,13-02-84,Málaga
2012,a003,Zaragoza,24,Ivan Obradović,SRB,D,1.81,74,25-07-88,Belgrade
2012,a003,Zaragoza,25,Leo Franco,ARG,G,1.88,79,20-05-77,San Nicolás
2012,a003,Zaragoza,26,Jorge Ortí,ESP,F,1.8,72,28-04-93,Zaragoza
2012,a003,Zaragoza,27,Joel Valencia,ECU,F,1.75,70,16-11-94,Esmereldas
2012,a003,Zaragoza,28,Ramiro Mayor,ESP,D,1.85,79,09-05-91,Zaragoza
2012,a003,Zaragoza,29,Kevin Lacruz,ESP,M,1.75,64,13-02-92,Zaragoza
2012,a003,Zaragoza,30,Pablo Alcolea,ESP,G,1.84,78,23-03-89,Zaragoza
2012,a003,Zaragoza,42,Kilian,ESP,G,1.88,70,28-09-92,Las Palmas
2012,a003,Zaragoza,9,Ikechukwu Uche,NGA,F,1.71,74,05-01-84,Aba
2012,a003,Zaragoza,7,Braulio,ESP,F,1.77,78,18-09-85,Puerto Rosario
2012,a003,Zaragoza,23,Leonardo Ponzio,ARG,M,1.78,75,29-01-82,Las Rojas
2012,a003,Zaragoza,2,Efrain Juárez,MEX,D,1.72,65,22-02-88,Mexico City
2012,a003,Zaragoza,6,Fernando Meira,POR,D,1.9,78,05-06-78,Guimarães
2012,a003,Zaragoza,19,Antonio Tomás,ESP,M,1.76,75,19-01-85,Torrelavega
