Season,League,Club,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place
2012,a001,VfB Stuttgart,38,Ermin Bičakčić,BIH,D,1.85,81,24-01-90,Zvornik
2012,a001,VfB Stuttgart,29,Pavel Pogrebnyak,RUS,F,1.88,91,08-11-83,Moscow
2012,a001,Werder Bremen,1,Tim Wiese,GER,G,1.93,91,17-12-81,Bergisch-Gladbach
2012,a001,Werder Bremen,2,Sebastian Boenisch,POL,D,1.91,86,01-02-87,Gliwice
2012,a001,Werder Bremen,3,François Affolter,SUI,D,1.84,63,13-03-91,Biel/Bienne
2012,a001,Werder Bremen,4,Naldo,BRA,D,1.98,89,10-09-82,Londrina
2012,a001,Werder Bremen,6,Tim Borowski,GER,M,1.94,85,02-05-80,Neubrandenburg
2012,a001,Werder Bremen,7,Marko Arnautović,AUT,F,1.92,83,19-04-89,Vienna
2012,a001,Werder Bremen,8,Clemens Fritz,GER,D,1.83,81,07-12-80,Erfurt
2012,a001,Werder Bremen,9,Denni Avdić,SWE,F,1.9,80,05-09-88,Huskvarna
2012,a001,Werder Bremen,10,Marko Marin,GER,M,1.7,63,13-03-89,Gradiška
2012,a001,Werder Bremen,11,Markus Rosenberg,SWE,F,1.85,80,27-09-82,Malmö
2012,a001,Werder Bremen,13,Lukas Schmitz,GER,M,1.84,80,13-10-88,Hattingen
2012,a001,Werder Bremen,14,Aaron Hunt,GER,F,1.83,73,04-09-86,Goslar
2012,a001,Werder Bremen,15,Sebastian Prödl,AUT,D,1.94,85,21-06-87,Graz
2012,a001,Werder Bremen,16,Mikaël Silvestre,FRA,D,1.84,82,09-08-77,Chambray-Les-Tours
2012,a001,Werder Bremen,17,Aleksandar Ignjovski,SRB,M,1.75,69,27-01-91,Belgrade
2012,a001,Werder Bremen,18,Felix Kroos,GER,F,1.84,74,12-03-91,Greifswald
2012,a001,Werder Bremen,20,Mehmet Ekici,GER,M,1.8,70,25-03-90,Munich
2012,a001,Werder Bremen,21,Sebastian Mielitz,GER,G,1.88,73,18-07-89,Zehdenick
2012,a001,Werder Bremen,22,Sokratis Papastathopoulos,GRE,D,1.83,82,09-06-88,Kalamata
2012,a001,Werder Bremen,23,Zlatko Junuzović,AUT,M,1.72,69,26-09-87,Loznica
2012,a001,Werder Bremen,24,Claudio Pizarro,PER,F,1.84,79,03-10-78,Lima
2012,a001,Werder Bremen,25,Tom Trybull,GER,M,1.81,72,09-03-93,Berlin
2012,a001,Werder Bremen,26,Florian Hartherz,GER,D,1.89,82,29-05-93,Offenbach
2012,a001,Werder Bremen,31,Predrag Stevanović,SRB,M,1.78,62,09-03-91,Essen
2012,a001,Werder Bremen,32,Özkan Yildirim,GER,M,1.67,58,10-04-93,Sulingen
2012,a001,Werder Bremen,33,Christian Vander,GER,G,1.95,90,24-10-80,Willich
2012,a001,Werder Bremen,34,Aleksandar Stevanović,SRB,M,1.75,65,16-02-92,Essen
2012,a001,Werder Bremen,35,Florian Trinks,GER,M,1.83,73,11-03-92,Gera
2012,a001,Werder Bremen,36,Lennart Thy,GER,F,1.82,75,25-02-92,Frechen
2012,a001,Werder Bremen,37,Leon Balogun,GER,D,1.9,81,28-06-88,Berlin
2012,a001,Werder Bremen,38,Clemens Schoppenhauer,GER,D,1.85,77,23-02-92,Bremerhaven
2012,a001,Werder Bremen,41,Niclas Füllkrug,GER,F,1.88,78,09-02-93,Hannover
2012,a001,Werder Bremen,44,Philipp Bargfrede,GER,M,1.74,71,03-03-89,Zeven
2012,a001,Werder Bremen,46,Onur Ayık,TUR,F,1.8,77,28-01-90,Walsrode
2012,a001,Werder Bremen,28,Kevin Schindler,GER,F,1.91,79,21-05-88,Delmenhorst
2012,a001,Werder Bremen,29,Per Mertesacker,GER,D,1.98,90,29-09-84,Hannover
2012,a001,Werder Bremen,19,Sandro Wagner,GER,F,1.94,87,29-11-87,Munich
2012,a001,Werder Bremen,23,Andreas Wolf,GER,D,1.82,82,12-06-82,Leninabad
2012,a001,Werder Bremen,5,Wesley,BRA,M,1.79,63,24-06-87,Catanduva
2012,a001,VfL Wolfsburg,1,Diego Benaglio,SUI,G,1.93,83,08-09-83,Zürich
2012,a001,VfL Wolfsburg,2,Patrick Ochs,GER,D,1.79,71,14-05-84,Frankfurt am Main
2012,a001,VfL Wolfsburg,3,Felipe Lopes,BRA,D,1.89,76,07-08-87,São Paulo
2012,a001,VfL Wolfsburg,4,Marcel Schäfer,GER,D,1.82,76,07-06-84,Aschaffenburg
2012,a001,VfL Wolfsburg,6,Slobodan Medojević,SRB,M,1.75,70,20-10-90,Novi Sad
2012,a001,VfL Wolfsburg,7,Josué,BRA,M,1.69,63,19-07-79,Vitoria de Santo Antão
2012,a001,VfL Wolfsburg,8,Vierinha,POR,M,1.73,73,24-01-86,Guimarães
2012,a001,VfL Wolfsburg,10,Thomas Hitzlsperger,GER,M,1.83,80,05-04-82,Munich
2012,a001,VfL Wolfsburg,11,Hasan Salihamidžić,BIH,M,1.76,71,01-01-77,Jablanica
2012,a001,VfL Wolfsburg,12,André Lenz,GER,G,1.91,92,19-11-73,Mülheim an der Ruhr
2012,a001,VfL Wolfsburg,13,Makoto Hasebe,JPN,M,1.77,65,18-01-84,Shizuoka
2012,a001,VfL Wolfsburg,15,Christian Träsch,GER,D,1.8,73,01-09-87,Ingolstadt
2012,a001,VfL Wolfsburg,17,Alexander Madlung,GER,D,1.93,87,11-07-82,Braunschweig
2012,a001,VfL Wolfsburg,18,Mario Mandžukić,CRO,F,1.86,76,21-05-86,Slavonski Brod
2012,a001,VfL Wolfsburg,19,Rasmus Jönsson,SWE,F,1.92,70,27-01-90,Helsingborg
2012,a001,VfL Wolfsburg,20,Petr Jiráček,CZE,M,1.8,75,02-03-86,Tuchořice
2012,a001,VfL Wolfsburg,21,Kevin Scheidhauer,GER,F,1.9,89,13-02-92,Deggendorf
2012,a001,VfL Wolfsburg,22,Mateusz Klich,POL,M,1.8,67,13-06-90,Tarnów
2012,a001,VfL Wolfsburg,23,Marco Russ,GER,D,1.9,75,04-08-85,Großauheim
2012,a001,VfL Wolfsburg,24,Ashkan Dejagah,IRN,F,1.81,74,05-07-86,Tehran
2012,a001,VfL Wolfsburg,25,Chris,BRA,D,1.85,78,25-08-78,Blumenau
2012,a001,VfL Wolfsburg,26,Hrvoje Čale,CRO,D,1.84,76,04-03-85,Zagreb
2012,a001,VfL Wolfsburg,27,Maximilian Arnold,GER,M,1.83,78,27-05-94,Riesa
2012,a001,VfL Wolfsburg,28,Ibrahim Sissoko,CIV,M,1.77,71,29-11-91,Abidjan
2012,a001,VfL Wolfsburg,29,Jan Polak,CZE,M,1.81,77,14-03-81,Brno
2012,a001,VfL Wolfsburg,30,Yohandry Orozco,VEN,M,1.64,53,19-03-91,Maracaibo
2012,a001,VfL Wolfsburg,31,Robin Knoche,GER,D,1.72,67,22-05-92,Braunschweig
2012,a001,VfL Wolfsburg,32,Sebastian Schindzielorz,GER,M,1.8,74,21-01-79,Krapkowice
2012,a001,VfL Wolfsburg,33,Patrick Helmes,GER,F,1.82,70,01-03-84,Cologne
2012,a001,VfL Wolfsburg,34,Ricardo Rodríguez,SUI,D,1.8,72,25-08-92,Zürich
2012,a001,VfL Wolfsburg,35,Marwin Hitz,SUI,G,1.92,89,18-09-87,St. Gallen
2012,a001,VfL Wolfsburg,36,Bjarne Thoelke,GER,D,1.9,80,11-04-92,Gifhorn
2012,a001,VfL Wolfsburg,37,Ferhan Hasani,MKD,M,1.88,80,18-06-90,Tetovo
2012,a001,VfL Wolfsburg,39,Michael Schulze,GER,D,1.85,80,13-01-89,Göttingen
2012,a001,VfL Wolfsburg,40,Sebastian Polter,GER,F,1.92,87,01-04-91,Wilhelmshave
2012,a001,VfL Wolfsburg,44,Giovanni Sio,FRA,F,1.8,72,31-03-89,Nantes
2012,a001,VfL Wolfsburg,6,Tuncay Şanlı,TUR,F,1.82,70,16-01-82,Sakarya
2012,a001,VfL Wolfsburg,19,Peter Pekarik,SVK,D,1.76,69,30-10-86,Žilina
2012,a001,VfL Wolfsburg,34,Simon Kjær,DEN,D,1.89,82,26-03-89,Horsens
2012,a001,VfL Wolfsburg,3,Arne Friedrich,GER,D,1.85,76,29-05-79,Bad Oeynhausen
2012,a001,VfL Wolfsburg,6,Aliaksandr Hleb,BLR,M,1.85,74,01-05-81,Minsk
2012,a001,VfL Wolfsburg,14,Tolga Ciğerci,GER,M,1.85,75,23-03-92,Nordenham
2012,a001,VfL Wolfsburg,8,Thomas Kahlenberg,DEN,M,1.83,72,20-03-83,Hvidovre
2012,a001,VfL Wolfsburg,5,Koo Ja-Cheol,KOR,M,1.83,75,27-02-89,Chungju
2012,a001,VfL Wolfsburg,9,Srdjan Lakić,CRO,F,1.88,83,02-10-83,Dubrovnik
2012,a001,VfL Wolfsburg,16,Sotirios Kyrgiakos,GRE,D,1.92,85,23-07-79,Trikala
