Season,League,Club,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place
2013,a003,Sevilla,26,Pichu Atienza,ESP,D,1.9,85,18-01-90,Córdoba
2013,a003,Sevilla,28,Álex Rubio,ESP,F,,,23-07-93,San Fernando
2013,a003,Sevilla,29,Julián,ESP,G,1.95,91,28-03-91,Granada
2013,a003,Sevilla,30,Bryan Rabello,CHI,M,1.63,60,16-05-94,Rancagua
2013,a003,Sevilla,31,Joaquín,ESP,M,1.75,65,15-01-93,Córdoba
2013,a003,Sevilla,32,Jony Menéndez,ESP,F,,,05-03-94,
2013,a003,Sevilla,33,Antonio Cotán,ESP,M,1.74,65,19-09-95,Olivares
2013,a003,Sevilla,34,Isreal Puerto,ESP,D,1.87,74,15-06-93,Seville
2013,a003,Sevilla,35,Alberto Moreno,ESP,D,1.71,64,05-07-92,Seville
2013,a003,Sevilla,36,Néstor Díaz,ESP,G,1.85,73,26-06-92,Sabadell
2013,a003,Sevilla,37,Sergio Rico,ESP,G,1.94,88,01-09-93,Seville
2013,a003,Sevilla,39,Alban Bunjaku,ENG,M,1.84,78,20-05-94,Romford
2013,a003,Sevilla,40,Martí Tapia,ESP,D,1.84,71,18-05-93,Barcelona
2013,a003,Sevilla,41,Gonzalo,ESP,F,1.77,69,22-04-94,Coria del Río
2013,a003,Sevilla,18,Bernardo Espinosa,COL,D,1.92,86,11-07-89,Cali
2013,a003,Sevilla,16,Antonio Luna,ESP,D,1.77,68,17-03-91,Son Servera
2013,a003,Sevilla,13,Diego López,ESP,G,1.96,88,03-11-81,Paradela
2013,a003,Sevilla,27,Jozabed,ESP,M,1.8,67,08-03-91,Mairena del Alcor
2013,a003,Sevilla,38,Samu,ESP,D,1.82,80,15-02-92,Seville
2013,a003,Sevilla,4,Emir Spahić,BIH,D,1.83,77,18-08-80,Dubrovnik
2013,a003,Valencia,1,Diego Alves,BRA,G,1.88,83,24-06-85,Rio de Janeiro
2013,a003,Valencia,3,Aly Cissokho,FRA,D,1.81,75,15-09-87,Blois
2013,a003,Valencia,4,Adil Rami,FRA,D,1.9,90,27-12-85,Bastia
2013,a003,Valencia,6,David Albelda,ESP,M,1.81,77,01-09-77,Alzira
2013,a003,Valencia,7,Jonas,BRA,F,1.83,73,01-04-84,Bebedouro
2013,a003,Valencia,8,Sofiane Feghouli,ALG,M,1.78,71,26-12-89,Levallois-Perret
2013,a003,Valencia,9,Roberto Soldado,ESP,F,1.79,81,27-05-85,Valencia
2013,a003,Valencia,10,Éver Banega,ARG,M,1.74,69,29-06-88,Rosario
2013,a003,Valencia,11,Pablo Piatti,ARG,F,1.63,63,31-03-89,La Carlota
2013,a003,Valencia,12,João Pereira,POR,D,1.72,64,25-02-84,Lisbon
2013,a003,Valencia,13,Vicente Guaita,ESP,G,1.9,80,18-02-87,Valencia
2013,a003,Valencia,14,Antonio Barragán,ESP,D,1.82,76,12-06-87,Pontedeume
2013,a003,Valencia,15,Jonathan Viera,ESP,F,1.7,64,21-10-89,Las Palmas
2013,a003,Valencia,16,Nelson Haedo Valdez,PAR,F,1.78,71,28-11-83,Caaguazú
2013,a003,Valencia,17,Andrés Guardado,MEX,M,1.69,60,28-09-86,Guadalajara
2013,a003,Valencia,18,Víctor Ruíz,ESP,D,1.84,73,25-01-89,Esplugues de Llobregat
2013,a003,Valencia,20,Ricardo Costa,POR,D,1.83,80,16-05-81,Vila Nova de Gaia
2013,a003,Valencia,21,Daniel Parejo,ESP,M,1.8,75,16-04-89,Madrid
2013,a003,Valencia,22,Jérémy Mathieu,FRA,D,1.9,82,29-10-83,Luxeuil-les-Bains
2013,a003,Valencia,23,Sergio Canales,ESP,M,1.76,65,16-02-91,Santander
2013,a003,Valencia,24,Facundo Alberto Costa,ARG,M,1.76,70,09-01-85,Buenos Aires
2013,a003,Valencia,26,Felipe,ESP,G,1.86,86,10-01-88,Madrid
2013,a003,Valencia,28,Juan Bernat,ESP,M,1.72,67,01-03-93,Valencia
2013,a003,Valencia,29,Álex Quintanilla,ESP,M,1.84,78,02-07-90,Bilbao
2013,a003,Valencia,30,Carlos Delgado,ESP,D,1.8,65,22-04-90,Cádiz
2013,a003,Valencia,31,Albert Dalmau,ESP,D,1.85,79,16-03-92,Sils
2013,a003,Valencia,32,Portu,ESP,M,1.7,70,21-05-92,Beniel
2013,a003,Valencia,33,Salva Ruiz,ESP,D,1.75,70,17-05-95,Albal
2013,a003,Valencia,36,José Luis Gayá,ESP,M,1.69,62,25-05-95,Pedreguer
2013,a003,Valencia,38,Mario Arqués,ESP,M,1.78,71,19-01-92,Alicante
2013,a003,Valencia,27,Paco Alcácer,ESP,F,1.74,71,30-08-93,Torrent
2013,a003,Valencia,19,Pablo Hernández,ESP,M,1.73,64,11-04-85,Castellón
2013,a003,Valencia,34,José Antonio Pardo,ESP,D,1.86,76,21-04-88,Puzol
2013,a003,Valencia,5,Fernando Gago,ARG,M,1.78,69,10-04-86,Ciudadela
2013,a003,Valladolid,1,Jaime,ESP,G,1.88,79,10-12-80,Valdepeñas
2013,a003,Valladolid,2,Antonio Rukavina,SRB,D,1.77,72,26-01-84,Belgrade
2013,a003,Valladolid,4,Marc Valiente,ESP,D,1.84,71,29-03-87,Granollers
2013,a003,Valladolid,5,Henrique Sereno,POR,D,1.88,78,18-05-85,Elvas
2013,a003,Valladolid,6,Jesús Rueda,ESP,M,1.81,78,19-02-87,Badajoz
2013,a003,Valladolid,7,Juan Neira,ARG,F,1.78,75,21-02-89,La Plata
2013,a003,Valladolid,8,Javier Baraja,ESP,D,1.79,79,24-08-80,Valladolid
2013,a003,Valladolid,9,Javi Guerra,ESP,F,1.81,78,15-03-83,Vélez
2013,a003,Valladolid,10,Óscar,ESP,M,1.81,70,12-11-82,Salamanca
2013,a003,Valladolid,11,Daniel Larsson,SWE,M,1.76,77,25-01-87,Gothenburg
2013,a003,Valladolid,13,Dani Hernández,VEN,G,1.96,87,21-10-85,Caracas
2013,a003,Valladolid,14,Julián Omar,ESP,M,1.75,65,26-01-88,Santa Cruz de Tenerife
2013,a003,Valladolid,15,Alberto Bueno,ESP,F,1.78,65,20-03-88,Madrid
2013,a003,Valladolid,16,Lluís Sastre,ESP,M,1.75,71,26-03-86,Binisalem
2013,a003,Valladolid,17,Carlos Peña,ESP,D,1.81,79,28-07-83,Salamanca
2013,a003,Valladolid,18,Álvaro Rubio,ESP,M,1.78,80,18-04-79,Logroño
2013,a003,Valladolid,20,Patrick Ebert,GER,M,1.72,68,17-03-87,Potsdam
2013,a003,Valladolid,22,Víctor Pérez,ESP,M,1.76,71,12-01-88,Albacete
2013,a003,Valladolid,23,Valdet Rama,ALB,M,1.82,79,20-11-87,Kosovska Mitrovica
2013,a003,Valladolid,24,Mikel Balenziaga,ESP,D,1.79,74,29-02-88,Zumárraga
2013,a003,Valladolid,25,Manucho,ANG,F,1.88,83,07-03-83,Luanda
2013,a003,Valladolid,26,Rodrigo,ESP,G,1.82,77,23-10-91,Ciudad Rodrigo
2013,a003,Valladolid,27,Lolo,ESP,M,1.82,78,07-04-93,Mérida
2013,a003,Valladolid,28,Rubén Peña,ESP,M,1.7,65,18-07-91,Ávila
2013,a003,Valladolid,30,Jorge Pesca,ESP,M,1.8,78,24-02-92,Aranda de Duero
2013,a003,Valladolid,32,Iván Casado,ESP,D,1.88,80,06-07-93,Dueñas
2013,a003,Valladolid,45,Quique,ESP,F,1.75,67,16-05-90,Valladolid
2013,a003,Valladolid,3,Marquitos,ESP,M,1.74,67,21-03-87,Sant Antoni de Portmany
2013,a003,Valladolid,19,Jorge Alonso,ESP,M,1.79,71,05-01-85,Salamanca
2013,a003,Valladolid,29,Víctor Mongil,ESP,D,1.8,76,21-07-92,Valladolid
2013,a003,Zaragoza,1,Roberto,ESP,G,1.88,82,10-02-86,Madrid
2013,a003,Zaragoza,2,José Maria Movilla,ESP,M,1.71,70,08-02-75,Madrid
2013,a003,Zaragoza,3,Javier Paredes,ESP,D,1.75,74,05-07-82,Oviedo
2013,a003,Zaragoza,4,Álvaro González,ESP,D,1.8,68,08-01-90,Potes
2013,a003,Zaragoza,5,Maurizio Lanzaro,ITA,D,1.83,79,14-03-82,Avellino
2013,a003,Zaragoza,6,Rodri,ESP,F,1.74,64,06-06-90,Soria
2013,a003,Zaragoza,7,Henri Bienvenu,CMR,F,1.8,78,05-07-88,Garoua
2013,a003,Zaragoza,8,Edu Oriol,ESP,F,1.74,70,05-11-86,Cambrils
2013,a003,Zaragoza,9,Hélder Postiga,POR,F,1.82,79,02-08-82,Vila do Conde
2013,a003,Zaragoza,10,Apoño,ESP,M,1.73,69,13-02-84,Málaga
2013,a003,Zaragoza,11,Paco Montañés,ESP,F,1.72,70,08-10-86,Castellón
2013,a003,Zaragoza,12,N'Dri Romaric,CIV,M,1.87,88,04-06-83,Abidjan
2013,a003,Zaragoza,13,Leo Franco,ARG,G,1.88,79,20-05-77,San Nicolás
2013,a003,Zaragoza,14,José Manuel Fernández,ESP,D,1.68,66,18-11-89,Córdoba
2013,a003,Zaragoza,15,José Mari,ESP,M,1.81,65,06-12-87,Rota
2013,a003,Zaragoza,16,Glenn Loovens,NED,D,1.77,74,22-09-83,Doetinchem
2013,a003,Zaragoza,17,Stefan Babović,SRB,M,1.81,73,07-01-87,Berane
2013,a003,Zaragoza,18,Lucas Wilchez,ARG,M,1.72,65,31-08-83,La Plata
2013,a003,Zaragoza,19,Cristian Săpunaru,ROU,D,1.87,81,05-04-84,Bucharest
2013,a003,Zaragoza,20,Franco Zuculini,ARG,M,1.74,69,05-09-90,La Rioja
2013,a003,Zaragoza,21,Abraham,ESP,D,1.75,71,22-02-86,Granollers
2013,a003,Zaragoza,22,Ádám Pintér,HUN,D,1.9,76,12-06-88,Kaposvár
2013,a003,Zaragoza,23,Javi Álamo,ESP,F,1.9,81,18-08-88,Galdar
2013,a003,Zaragoza,24,Rubén Rochina,ESP,F,1.81,70,23-03-91,Sagunto
2013,a003,Zaragoza,25,Adrià Carmona,ESP,F,1.7,66,08-02-92,Igualada
2013,a003,Zaragoza,26,Jorge Ortí,ESP,F,1.8,72,28-04-93,Zaragoza
2013,a003,Zaragoza,27,Héctor Hernández,ESP,D,1.71,65,23-05-91,Valladolid
2013,a003,Zaragoza,28,Tarsi,ESP,M,1.74,65,16-10-94,Tudela
2013,a003,Zaragoza,29,Fran González,ESP,D,1.81,79,01-02-89,Almería
2013,a003,Zaragoza,30,Pablo Alcolea,ESP,G,1.84,78,23-03-89,Zaragoza
2013,a003,Zaragoza,31,Carlos Hernández,ESP,D,1.85,80,15-09-90,Jaén
2013,a003,Zaragoza,32,Víctor Rodríguez,ESP,F,1.7,70,23-07-89,Barcelona
2013,a003,Zaragoza,33,Anton Shvets,RUS,M,1.87,76,26-04-93,Moscow
2013,a003,Zaragoza,34,Marc Mateu,ESP,M,1.8,71,16-06-90,Valencia
2013,a003,Zaragoza,35,Hugo Díaz,ESP,F,1.7,68,09-02-88,Almodóvar del Río
2013,a003,Zaragoza,36,Alejandro Bonilla,ESP,D,1.78,73,04-02-93,Zaragoza
2013,a003,Zaragoza,37,David Forniés,ESP,M,1.77,71,02-06-91,Valencia
2013,a003,Zaragoza,38,Kevin Lacruz,ESP,M,1.75,64,13-02-92,Zaragoza
2013,a003,Zaragoza,40,Kilian,ESP,G,1.88,70,28-09-92,Las Palmas
2013,a003,Zaragoza,19,Lucas Porcar,ESP,F,1.83,70,18-02-90,Sant Cugat del Vallès
2013,a003,Zaragoza,14,Víctor Laguardia,ESP,D,1.85,75,05-11-89,Zaragoza
2013,a003,Zaragoza,6,Raúl Goni,ESP,D,1.84,72,12-10-88,Zaragoza
2013,a003,Zaragoza,7,Carlos Aranda,ESP,F,1.86,82,27-07-80,Málaga
2013,a003,Zaragoza,13,Antonio Doblas,ESP,G,1.84,78,05-08-80,Seville
2013,a003,Zaragoza,24,Ivan Obradović,SRB,D,1.81,74,25-07-88,Belgrade
2013,a003,Zaragoza,25,Leo Franco,ARG,G,1.88,79,20-05-77,San Nicolás
